ESR Covid-19 Dashboard,,,,,,,,,,,,,
Data downloaded: 15/08/2020 23:36,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Region,Daily imported cases,Daily import-related cases,Daily locally acquired cases  epidemiologically linked,Daily locally acquired cases  unknown source,Daily under investigation,Daily total cases,Cumulative imported cases,Cumulative import-related cases,Cumulative locally acquired cases  epidemiologically linked,Cumulative locally acquired cases  unknown source,Cumulative under investigation,Cumulative total cases
02/04/2020,Hutt Valley,3,0,1,0,0,4,12,4,2,0,0,18
02/04/2020,Lakes,0,0,0,0,0,0,9,2,0,0,0,11
02/04/2020,Midcentral,1,0,0,0,0,1,14,5,1,0,0,20
02/04/2020,Nelson Marlborough,2,0,0,1,0,3,21,9,1,1,0,32
02/04/2020,Northland,0,0,0,1,0,1,11,1,0,2,0,14
02/04/2020,South Canterbury,0,0,0,0,0,0,5,1,2,2,0,10
02/04/2020,Southern,3,11,0,4,0,18,42,70,7,15,0,134
02/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
02/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
02/04/2020,Waikato,3,4,0,1,0,8,45,77,1,1,0,124
02/04/2020,Wairarapa,0,2,0,0,0,2,4,3,0,1,0,8
02/04/2020,Waitemata,4,2,6,0,0,12,71,13,40,3,0,127
02/04/2020,West Coast,0,0,0,0,0,0,1,1,0,2,0,4
02/04/2020,Whanganui,2,0,0,0,0,2,7,0,0,0,0,7
03/04/2020,Auckland,0,1,2,0,0,3,62,7,39,3,0,111
03/04/2020,Bay of Plenty,0,1,0,0,0,1,20,6,3,3,0,32
03/04/2020,Canterbury,1,0,9,1,0,11,38,11,31,3,0,83
03/04/2020,Capital and Coast,0,6,0,0,0,6,45,25,2,1,0,73
03/04/2020,Counties Manukau,2,0,4,2,0,8,33,12,26,10,0,81
03/04/2020,Hawke's Bay,3,2,0,0,0,5,17,9,3,0,0,29
03/04/2020,Hutt Valley,0,1,0,0,0,1,12,5,2,0,0,19
03/04/2020,Lakes,0,0,0,0,0,0,9,2,0,0,0,11
03/04/2020,Midcentral,0,0,0,0,0,0,14,5,1,0,0,20
03/04/2020,Nelson Marlborough,2,0,0,0,0,2,23,9,1,1,0,34
03/04/2020,Northland,0,1,1,0,0,2,11,2,1,2,0,16
03/04/2020,South Canterbury,0,0,0,0,0,0,5,1,2,2,0,10
03/04/2020,Southern,4,10,0,1,0,15,46,80,7,16,0,149
03/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
03/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
03/04/2020,Waikato,1,11,1,0,0,13,46,88,2,1,0,137
03/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
03/04/2020,Waitemata,2,3,2,1,0,8,73,16,42,4,0,135
03/04/2020,West Coast,0,0,0,0,0,0,1,1,0,2,0,4
03/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
04/04/2020,Auckland,1,3,5,0,0,9,63,10,44,3,0,120
04/04/2020,Bay of Plenty,0,0,0,0,0,0,20,6,3,3,0,32
04/04/2020,Canterbury,0,1,15,1,0,17,38,12,46,4,0,100
04/04/2020,Capital and Coast,2,3,1,0,0,6,47,28,3,1,0,79
04/04/2020,Counties Manukau,2,0,2,0,0,4,35,12,28,10,0,85
04/04/2020,Hawke's Bay,0,0,0,0,0,0,17,9,3,0,0,29
04/04/2020,Hutt Valley,0,0,0,0,0,0,12,5,2,0,0,19
04/04/2020,Lakes,0,0,0,1,0,1,9,2,0,1,0,12
04/04/2020,Midcentral,1,0,2,0,0,3,15,5,3,0,0,23
04/04/2020,Nelson Marlborough,2,2,0,1,0,5,25,11,1,2,0,39
04/04/2020,Northland,0,1,0,0,0,1,11,3,1,2,0,17
04/04/2020,South Canterbury,0,0,0,0,0,0,5,1,2,2,0,10
04/04/2020,Southern,1,6,2,1,0,10,47,86,9,17,0,159
04/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
04/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
04/04/2020,Waikato,1,5,0,0,0,6,47,93,2,1,0,143
04/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
04/04/2020,Waitemata,5,4,6,0,0,15,78,20,48,4,0,150
04/04/2020,West Coast,0,0,0,0,0,0,1,1,0,2,0,4
04/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
05/04/2020,Auckland,1,1,5,2,0,9,64,11,49,5,0,129
05/04/2020,Bay of Plenty,0,1,0,0,0,1,20,7,3,3,0,33
05/04/2020,Canterbury,0,1,3,0,0,4,38,13,49,4,0,104
05/04/2020,Capital and Coast,0,0,0,0,0,0,47,28,3,1,0,79
05/04/2020,Counties Manukau,4,1,4,1,0,10,39,13,32,11,0,95
05/04/2020,Hawke's Bay,1,1,1,1,0,4,18,10,4,1,0,33
05/04/2020,Hutt Valley,0,1,0,0,0,1,12,6,2,0,0,20
05/04/2020,Lakes,0,0,0,0,0,0,9,2,0,1,0,12
05/04/2020,Midcentral,1,0,2,0,0,3,16,5,5,0,0,26
05/04/2020,Nelson Marlborough,0,2,1,2,0,5,25,13,2,4,0,44
05/04/2020,Northland,0,1,0,1,0,2,11,4,1,3,0,19
05/04/2020,South Canterbury,0,0,0,0,0,0,5,1,2,2,0,10
05/04/2020,Southern,1,13,2,1,0,17,48,99,11,18,0,176
05/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
05/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
05/04/2020,Waikato,1,3,0,0,0,4,48,96,2,1,0,147
05/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
05/04/2020,Waitemata,0,4,5,0,0,9,78,24,53,4,0,159
05/04/2020,West Coast,0,0,1,0,0,1,1,1,1,2,0,5
05/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
06/04/2020,Auckland,0,0,4,2,0,6,64,11,53,7,0,135
06/04/2020,Bay of Plenty,1,2,1,0,0,4,21,9,4,3,0,37
06/04/2020,Canterbury,1,1,7,2,0,11,39,14,56,6,0,115
06/04/2020,Capital and Coast,1,0,1,0,0,2,48,28,4,1,0,81
06/04/2020,Counties Manukau,2,2,3,0,0,7,41,15,35,11,0,102
06/04/2020,Hawke's Bay,1,0,0,0,0,1,19,10,4,1,0,34
06/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
06/04/2020,Lakes,0,0,0,0,0,0,9,2,0,1,0,12
06/04/2020,Midcentral,1,0,1,0,0,2,17,5,6,0,0,28
06/04/2020,Nelson Marlborough,0,2,0,0,0,2,25,15,2,4,0,46
06/04/2020,Northland,0,0,1,0,0,1,11,4,2,3,0,20
06/04/2020,South Canterbury,0,0,0,0,0,0,5,1,2,2,0,10
06/04/2020,Southern,0,6,2,0,0,8,48,105,13,18,0,184
06/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
06/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
06/04/2020,Waikato,0,7,0,0,0,7,48,103,2,1,0,154
06/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
06/04/2020,Waitemata,0,1,1,0,0,2,78,25,54,4,0,161
06/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
06/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
07/04/2020,Auckland,0,0,1,1,0,2,64,11,54,8,0,137
07/04/2020,Bay of Plenty,1,0,0,0,0,1,22,9,4,3,0,38
07/04/2020,Canterbury,1,0,3,0,0,4,40,14,59,6,0,119
07/04/2020,Capital and Coast,0,0,0,0,0,0,48,28,4,1,0,81
07/04/2020,Counties Manukau,2,0,0,0,0,2,43,15,35,11,0,104
07/04/2020,Hawke's Bay,0,0,1,0,0,1,19,10,5,1,0,35
07/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
07/04/2020,Lakes,0,0,0,0,0,0,9,2,0,1,0,12
07/04/2020,Midcentral,0,0,0,0,0,0,17,5,6,0,0,28
07/04/2020,Nelson Marlborough,0,0,2,0,0,2,25,15,4,4,0,48
07/04/2020,Northland,0,1,0,1,0,2,11,5,2,4,0,22
07/04/2020,South Canterbury,0,0,0,0,0,0,5,1,2,2,0,10
07/04/2020,Southern,1,7,0,1,0,9,49,112,13,19,0,193
07/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
07/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
07/04/2020,Waikato,0,3,1,1,0,5,48,106,3,2,0,159
07/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
07/04/2020,Waitemata,3,1,5,0,0,9,81,26,59,4,0,170
07/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
07/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
08/04/2020,Auckland,1,0,2,1,0,4,65,11,56,9,0,141
08/04/2020,Bay of Plenty,0,0,0,0,0,0,22,9,4,3,0,38
08/04/2020,Canterbury,2,0,4,0,0,6,42,14,63,6,0,125
08/04/2020,Capital and Coast,3,0,0,0,0,3,51,28,4,1,0,84
08/04/2020,Counties Manukau,2,0,0,0,0,2,45,15,35,11,0,106
08/04/2020,Hawke's Bay,0,0,1,0,0,1,19,10,6,1,0,36
08/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
08/04/2020,Lakes,0,0,0,0,0,0,9,2,0,1,0,12
08/04/2020,Midcentral,0,0,0,0,0,0,17,5,6,0,0,28
08/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
08/04/2020,Northland,0,0,0,0,0,0,11,5,2,4,0,22
08/04/2020,South Canterbury,0,0,0,1,0,1,5,1,2,3,0,11
08/04/2020,Southern,0,3,0,0,0,3,49,115,13,19,0,196
08/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
08/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
08/04/2020,Waikato,0,3,0,0,0,3,48,109,3,2,0,162
08/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
08/04/2020,Waitemata,1,0,4,0,0,5,82,26,63,4,0,175
08/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
08/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
09/04/2020,Auckland,0,3,6,2,0,11,65,14,62,11,0,152
09/04/2020,Bay of Plenty,0,2,0,0,0,2,22,11,4,3,0,40
09/04/2020,Canterbury,0,2,8,0,0,10,42,16,71,6,0,135
09/04/2020,Capital and Coast,1,1,0,0,0,2,52,29,4,1,0,86
09/04/2020,Counties Manukau,1,0,3,1,0,5,46,15,38,12,0,111
09/04/2020,Hawke's Bay,0,1,1,0,0,2,19,11,7,1,0,38
09/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
09/04/2020,Lakes,0,0,0,0,0,0,9,2,0,1,0,12
09/04/2020,Midcentral,0,0,0,0,0,0,17,5,6,0,0,28
09/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
09/04/2020,Northland,0,1,0,0,0,1,11,6,2,4,0,23
09/04/2020,South Canterbury,0,0,0,0,0,0,5,1,2,3,0,11
09/04/2020,Southern,1,3,0,0,0,4,50,118,13,19,0,200
09/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
09/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
09/04/2020,Waikato,1,2,0,0,0,3,49,111,3,2,0,165
09/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
09/04/2020,Waitemata,0,2,2,0,0,4,82,28,65,4,0,179
09/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
09/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
10/04/2020,Auckland,0,2,2,0,0,4,65,16,64,11,0,156
10/04/2020,Bay of Plenty,0,2,0,0,0,2,22,13,4,3,0,42
10/04/2020,Canterbury,0,0,2,0,0,2,42,16,73,6,0,137
10/04/2020,Capital and Coast,0,0,0,0,0,0,52,29,4,1,0,86
10/04/2020,Counties Manukau,1,0,0,0,0,1,47,15,38,12,0,112
10/04/2020,Hawke's Bay,1,0,0,0,0,1,20,11,7,1,0,39
10/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
10/04/2020,Lakes,1,0,0,0,0,1,10,2,0,1,0,13
10/04/2020,Midcentral,0,0,0,0,0,0,17,5,6,0,0,28
10/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
10/04/2020,Northland,1,0,1,0,0,2,12,6,3,4,0,25
10/04/2020,South Canterbury,0,0,0,0,0,0,5,1,2,3,0,11
10/04/2020,Southern,1,4,0,0,0,5,51,122,13,19,0,205
10/04/2020,Tairawhiti,0,0,0,0,0,0,1,0,0,0,0,1
10/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
10/04/2020,Waikato,0,2,0,0,0,2,49,113,3,2,0,167
10/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
10/04/2020,Waitemata,1,1,5,0,0,7,83,29,70,4,0,186
10/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
10/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
11/04/2020,Auckland,3,0,0,0,0,3,68,16,64,11,0,159
11/04/2020,Bay of Plenty,0,0,0,0,0,0,22,13,4,3,0,42
11/04/2020,Canterbury,0,0,1,0,0,1,42,16,74,6,0,138
11/04/2020,Capital and Coast,0,0,0,0,0,0,52,29,4,1,0,86
11/04/2020,Counties Manukau,1,0,0,0,0,1,48,15,38,12,0,113
11/04/2020,Hawke's Bay,0,0,0,0,0,0,20,11,7,1,0,39
11/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
11/04/2020,Lakes,0,0,0,0,0,0,10,2,0,1,0,13
11/04/2020,Midcentral,0,0,0,0,0,0,17,5,6,0,0,28
11/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
11/04/2020,Northland,0,0,0,1,0,1,12,6,3,5,0,26
11/04/2020,South Canterbury,0,0,1,0,0,1,5,1,3,3,0,12
11/04/2020,Southern,0,0,0,0,0,0,51,122,13,19,0,205
11/04/2020,Tairawhiti,1,0,0,0,0,1,2,0,0,0,0,2
11/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
11/04/2020,Waikato,3,6,0,0,0,9,52,119,3,2,0,176
11/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
11/04/2020,Waitemata,1,0,6,1,0,8,84,29,76,5,0,194
11/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
11/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
12/04/2020,Auckland,0,0,3,0,0,3,68,16,67,11,0,162
12/04/2020,Bay of Plenty,0,0,0,0,0,0,22,13,4,3,0,42
12/04/2020,Canterbury,0,0,3,0,0,3,42,16,77,6,0,141
12/04/2020,Capital and Coast,1,1,0,0,0,2,53,30,4,1,0,88
12/04/2020,Counties Manukau,0,0,0,0,0,0,48,15,38,12,0,113
12/04/2020,Hawke's Bay,1,1,0,0,0,2,21,12,7,1,0,41
12/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
12/04/2020,Lakes,2,0,0,0,0,2,12,2,0,1,0,15
12/04/2020,Midcentral,0,0,0,0,0,0,17,5,6,0,0,28
12/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
12/04/2020,Northland,0,0,0,0,0,0,12,6,3,5,0,26
12/04/2020,South Canterbury,0,0,0,0,0,0,5,1,3,3,0,12
12/04/2020,Southern,0,4,0,0,0,4,51,126,13,19,0,209
12/04/2020,Tairawhiti,0,0,0,0,0,0,2,0,0,0,0,2
12/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
12/04/2020,Waikato,0,0,0,0,0,0,52,119,3,2,0,176
12/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
12/04/2020,Waitemata,1,0,2,1,0,4,85,29,78,6,0,198
12/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
12/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
13/04/2020,Auckland,0,1,0,0,0,1,68,17,67,11,0,163
13/04/2020,Bay of Plenty,0,0,0,0,0,0,22,13,4,3,0,42
13/04/2020,Canterbury,0,0,1,0,0,1,42,16,78,6,0,142
13/04/2020,Capital and Coast,0,0,0,0,0,0,53,30,4,1,0,88
13/04/2020,Counties Manukau,0,1,0,0,0,1,48,16,38,12,0,114
13/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
13/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
13/04/2020,Lakes,0,0,0,0,0,0,12,2,0,1,0,15
13/04/2020,Midcentral,0,0,0,0,0,0,17,5,6,0,0,28
13/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
13/04/2020,Northland,0,0,1,0,0,1,12,6,4,5,0,27
13/04/2020,South Canterbury,0,0,0,0,0,0,5,1,3,3,0,12
13/04/2020,Southern,0,1,0,0,0,1,51,127,13,19,0,210
13/04/2020,Tairawhiti,0,0,0,0,0,0,2,0,0,0,0,2
13/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
13/04/2020,Waikato,0,0,0,0,0,0,52,119,3,2,0,176
13/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
13/04/2020,Waitemata,0,0,6,0,0,6,85,29,84,6,0,204
13/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
13/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
14/04/2020,Auckland,0,1,0,0,0,1,68,18,67,11,0,164
14/04/2020,Bay of Plenty,0,3,0,0,0,3,22,16,4,3,0,45
14/04/2020,Canterbury,0,0,1,0,0,1,42,16,79,6,0,143
14/04/2020,Capital and Coast,0,0,0,0,0,0,53,30,4,1,0,88
14/04/2020,Counties Manukau,3,0,2,0,0,5,51,16,40,12,0,119
14/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
14/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
14/04/2020,Lakes,0,0,0,0,0,0,12,2,0,1,0,15
14/04/2020,Midcentral,0,0,0,0,0,0,17,5,6,0,0,28
14/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
14/04/2020,Northland,0,0,0,0,0,0,12,6,4,5,0,27
14/04/2020,South Canterbury,0,0,0,1,0,1,5,1,3,4,0,13
14/04/2020,Southern,0,2,0,0,0,2,51,129,13,19,0,212
14/04/2020,Tairawhiti,0,2,0,0,0,2,2,2,0,0,0,4
14/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
14/04/2020,Waikato,0,1,0,0,0,1,52,120,3,2,0,177
14/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
14/04/2020,Waitemata,0,0,0,0,0,0,85,29,84,6,0,204
14/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
14/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
15/04/2020,Auckland,0,0,0,0,0,0,68,18,67,11,0,164
15/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,4,3,0,45
15/04/2020,Canterbury,0,0,2,0,0,2,42,16,81,6,0,145
15/04/2020,Capital and Coast,0,3,0,0,0,3,53,33,4,1,0,91
15/04/2020,Counties Manukau,0,0,0,0,0,0,51,16,40,12,0,119
15/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
15/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
15/04/2020,Lakes,0,0,0,0,0,0,12,2,0,1,0,15
15/04/2020,Midcentral,0,1,0,0,0,1,17,6,6,0,0,29
15/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
15/04/2020,Northland,0,0,0,0,0,0,12,6,4,5,0,27
15/04/2020,South Canterbury,0,0,1,0,0,1,5,1,4,4,0,14
15/04/2020,Southern,0,0,1,0,0,1,51,129,14,19,0,213
15/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
15/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
15/04/2020,Waikato,0,2,0,0,0,2,52,122,3,2,0,179
15/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
15/04/2020,Waitemata,0,0,1,0,0,1,85,29,85,6,0,205
15/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
15/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
16/04/2020,Auckland,0,1,1,0,0,2,68,19,68,11,0,166
16/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,4,3,0,45
16/04/2020,Canterbury,0,0,3,0,0,3,42,16,84,6,0,148
16/04/2020,Capital and Coast,0,1,0,0,0,1,53,34,4,1,0,92
16/04/2020,Counties Manukau,3,0,0,0,0,3,54,16,40,12,0,122
16/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
16/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
16/04/2020,Lakes,0,0,0,0,0,0,12,2,0,1,0,15
16/04/2020,Midcentral,0,0,0,0,0,0,17,6,6,0,0,29
16/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
16/04/2020,Northland,0,1,0,0,0,1,12,7,4,5,0,28
16/04/2020,South Canterbury,0,0,0,0,0,0,5,1,4,4,0,14
16/04/2020,Southern,0,1,0,0,0,1,51,130,14,19,0,214
16/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
16/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
16/04/2020,Waikato,0,1,0,0,0,1,52,123,3,2,0,180
16/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
16/04/2020,Waitemata,0,0,5,0,0,5,85,29,90,6,0,210
16/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
16/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,0,0,7
17/04/2020,Auckland,0,0,0,1,0,1,68,19,68,12,0,167
17/04/2020,Bay of Plenty,0,0,0,1,0,1,22,16,4,4,0,46
17/04/2020,Canterbury,0,0,0,0,0,0,42,16,84,6,0,148
17/04/2020,Capital and Coast,0,1,0,0,0,1,53,35,4,1,0,93
17/04/2020,Counties Manukau,0,1,0,0,0,1,54,17,40,12,0,123
17/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
17/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
17/04/2020,Lakes,0,0,0,1,0,1,12,2,0,2,0,16
17/04/2020,Midcentral,2,0,0,0,0,2,19,6,6,0,0,31
17/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
17/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
17/04/2020,South Canterbury,0,1,0,0,0,1,5,2,4,4,0,15
17/04/2020,Southern,1,1,0,0,0,2,52,131,14,19,0,216
17/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
17/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
17/04/2020,Waikato,0,0,0,0,0,0,52,123,3,2,0,180
17/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
17/04/2020,Waitemata,0,0,1,0,0,1,85,29,91,6,0,211
17/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
17/04/2020,Whanganui,0,0,0,1,0,1,7,0,0,1,0,8
18/04/2020,Auckland,0,0,1,0,0,1,68,19,69,12,0,168
18/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,4,4,0,46
18/04/2020,Canterbury,0,0,2,0,0,2,42,16,86,6,0,150
18/04/2020,Capital and Coast,0,0,0,0,0,0,53,35,4,1,0,93
18/04/2020,Counties Manukau,2,0,0,0,0,2,56,17,40,12,0,125
18/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
18/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
18/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
18/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
18/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
18/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
18/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,4,0,15
18/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
18/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
18/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
18/04/2020,Waikato,0,1,0,0,0,1,52,124,3,2,0,181
18/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
18/04/2020,Waitemata,0,0,4,0,0,4,85,29,95,6,0,215
18/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
18/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,1,0,8
19/04/2020,Auckland,0,0,0,0,0,0,68,19,69,12,0,168
19/04/2020,Bay of Plenty,0,0,1,1,0,2,22,16,5,5,0,48
19/04/2020,Canterbury,0,0,3,0,0,3,42,16,89,6,0,153
19/04/2020,Capital and Coast,0,0,0,0,0,0,53,35,4,1,0,93
19/04/2020,Counties Manukau,1,0,0,0,0,1,57,17,40,12,0,126
19/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
19/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
19/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
19/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
19/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
19/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
19/04/2020,South Canterbury,0,0,0,1,0,1,5,2,4,5,0,16
19/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
19/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
19/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
19/04/2020,Waikato,1,0,0,0,0,1,53,124,3,2,0,182
19/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
19/04/2020,Waitemata,0,0,1,0,0,1,85,29,96,6,0,216
19/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
19/04/2020,Whanganui,0,0,0,1,0,1,7,0,0,2,0,9
20/04/2020,Auckland,0,0,0,0,0,0,68,19,69,12,0,168
20/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
20/04/2020,Canterbury,0,0,0,1,0,1,42,16,89,7,0,154
20/04/2020,Capital and Coast,0,2,0,0,0,2,53,37,4,1,0,95
20/04/2020,Counties Manukau,0,0,0,0,0,0,57,17,40,12,0,126
20/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
20/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
20/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
20/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
20/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
20/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
20/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,5,0,16
